,Unnamed: 0,channel_name,published_date,view_count,video_url,title,Label
343,179,Through The Roots,2023-10-03T02:28:05Z,84,https://www.youtube.com/watch?v=oLuzTN1s4zQ,"October 2, 2023",bad
344,180,Through The Roots,2023-10-02T19:45:05Z,119,https://www.youtube.com/watch?v=E-4pA95jHcY,"October 2, 2023",bad
345,181,Through The Roots,2023-10-02T05:09:51Z,67,https://www.youtube.com/watch?v=uyvkmkily_o,"October 1, 2023",bad
346,182,Through The Roots,2023-10-01T18:43:18Z,171,https://www.youtube.com/watch?v=zTsm1gmXl-U,"October 1, 2023",bad
347,183,Through The Roots,2023-09-30T22:21:10Z,52,https://www.youtube.com/watch?v=8C3pFHc_D1I,"September 30, 2023",bad
348,184,Through The Roots,2023-09-29T06:00:59Z,44,https://www.youtube.com/watch?v=vUs_tdhEzJg,"September 28, 2023",bad
349,185,Through The Roots,2023-09-28T02:52:26Z,63,https://www.youtube.com/watch?v=XGmff-TvqSY,"September 27, 2023",bad
350,186,Through The Roots,2023-09-28T02:48:07Z,345,https://www.youtube.com/watch?v=2oIlfjhI2f4,BIG TUNE 🔊🔊🔊,bad
351,187,Through The Roots,2023-09-24T21:00:26Z,337,https://www.youtube.com/watch?v=Scy07Gy6r5s,"September 24, 2023",bad
352,188,Through The Roots,2023-09-24T04:02:38Z,333,https://www.youtube.com/watch?v=FI3znfCE8sQ,Happy Saturday TTRMY. Here’s a live look at your boyz getting ready to hit Trader Joe’s.,bad
353,189,Through The Roots,2023-09-21T02:08:24Z,80,https://www.youtube.com/watch?v=666n0Nl_-14,"September 20, 2023",bad
354,190,Through The Roots,2023-09-20T02:50:25Z,85,https://www.youtube.com/watch?v=9nqg2X3DUSw,"September 19, 2023",bad
355,191,Through The Roots,2023-09-20T02:19:19Z,138,https://www.youtube.com/watch?v=nMnYJqMkULw,Thank you Vegas 🙏🏽🙏🏽🙏🏽,bad
356,192,Through The Roots,2023-09-15T23:13:57Z,201,https://www.youtube.com/watch?v=g2UzchQY54Q,"Ube Day, WE PULLIN UP!! Catch your boys rockin  tomorrow at @harlandbeer (Scripps Ranch)",bad
357,193,Through The Roots,2023-09-09T18:47:12Z,123,https://www.youtube.com/watch?v=jX3-R1OQPH4,"September 9, 2023",bad
358,194,Through The Roots,2023-09-08T22:38:09Z,164,https://www.youtube.com/watch?v=ER4VaSa8SP8,"September 8, 2023",bad
359,195,Through The Roots,2023-09-07T04:31:59Z,52,https://www.youtube.com/watch?v=s1XbOBWofdU,"September 6, 2023",bad
360,196,Through The Roots,2023-09-05T06:27:45Z,162,https://www.youtube.com/watch?v=aSsOXTak_k8,San Diego!! We’re letting you know now that Harland Beer Ube Day is ✌🏽weeks away on September 16th.,bad
361,197,Through The Roots,2023-08-31T02:00:10Z,2345,https://www.youtube.com/watch?v=r7SO0g-ik2U,TTR - Fire Away (Official Lyric Video),bad
362,198,Through The Roots,2023-08-30T19:17:15Z,125,https://www.youtube.com/watch?v=Cpes8UBXbsA,Through The Roots is going live!,bad
363,199,Through The Roots,2023-08-30T18:14:24Z,112,https://www.youtube.com/watch?v=QSB-6eaHgUw,"August 30, 2023",bad
364,0,Chris Biffle,2023-09-27T17:42:29Z,536,https://www.youtube.com/watch?v=EFWSvouvQbQ,Whole Brain Teaching: Consonant Vowel Consonant (CVC) CLICKABLE,bad
365,1,Chris Biffle,2023-09-13T18:09:02Z,526,https://www.youtube.com/watch?v=TiDyNtFzgDs,The Brain on Whole Brain Teaching,bad
366,2,Chris Biffle,2023-05-31T14:21:40Z,1046,https://www.youtube.com/watch?v=5TvWc7_CY1Q,Whole Brain Teaching:  Philippines Student Powered Classroom!,bad
367,3,Chris Biffle,2023-05-18T21:25:24Z,1646,https://www.youtube.com/watch?v=4YdHB1JmFhA,How many times a day do you need to settle kids down?,bad
368,4,Chris Biffle,2023-05-12T16:23:18Z,555,https://www.youtube.com/watch?v=zGfThVSGQVE,"Whole Brain Teaching:  Navajo kids, Celebration Circle, Triple Whammy topic sentence!",bad
369,5,Chris Biffle,2023-05-10T20:41:14Z,420,https://www.youtube.com/watch?v=iqVWrcDuPWs,Whole Brain Teaching:  Navajo Celebration Circle,bad
370,6,Chris Biffle,2023-05-07T17:45:20Z,586,https://www.youtube.com/watch?v=2Eon2n3HGr4,Whole Brain Teaching: Wyoming Celebration Circle,bad
371,7,Chris Biffle,2023-04-05T18:04:23Z,1139,https://www.youtube.com/watch?v=FlMqvhQ1aMo,"Whole Brain Teaching:  Second Grade, Self-Managing Class!",bad
372,8,Chris Biffle,2023-02-19T03:06:35Z,1840,https://www.youtube.com/watch?v=DUszeU12Azo,Whole Brain Teaching:  Self Managing Math Class,bad
373,9,Chris Biffle,2023-02-12T18:55:41Z,944,https://www.youtube.com/watch?v=Mag5zT-TneA,Start WBT with 1st Graders,bad
374,10,Chris Biffle,2022-11-01T23:57:10Z,1484,https://www.youtube.com/watch?v=127EqKUjkqw,"WBT Reset #3: The Scoreboard trick that produces, believe it or not, instant engagement!",bad
375,11,Chris Biffle,2022-10-24T23:39:33Z,1460,https://www.youtube.com/watch?v=2PAgYY_07dE,Whole Brain Teaching Reset #2:  WBT Mastery in 30 Seconds!,bad
376,12,Chris Biffle,2022-10-20T16:22:10Z,1055,https://www.youtube.com/watch?v=P7WyE4eQTQY,Whole Brain Teaching Reset #1:  Social Emotional Learning ... AlphaHawks to the Rescue!,bad
377,13,Chris Biffle,2022-10-20T13:57:03Z,2913,https://www.youtube.com/watch?v=Kf308pa-M4A,Whole Brain Teaching:  Rule Racer 2nd Grade: 21 seconds!,bad
378,14,Chris Biffle,2022-05-26T20:28:35Z,3133,https://www.youtube.com/watch?v=6JzjJCYhxkQ,Whole Brain Teaching:  Self-Managing Classroom: Multi-Step Lesson,bad
379,15,Chris Biffle,2022-05-21T18:36:35Z,6403,https://www.youtube.com/watch?v=ybP9IDqtyfk,Whole Brain Teaching:  Self Managing Classroom: 2nd Grade,bad
380,16,Chris Biffle,2022-05-06T14:51:11Z,3083,https://www.youtube.com/watch?v=xiIT0SWPlRk,New World Whole Brain Teaching:  Self-Managing Class: 4th Grade Math,bad
381,17,Chris Biffle,2022-03-22T13:49:54Z,2568,https://www.youtube.com/watch?v=iG5E5UEVTgs,Whole Brain Teaching:  Random Order Rules Rehearsal,bad
382,18,Chris Biffle,2022-03-17T19:42:39Z,1839,https://www.youtube.com/watch?v=wQd-w-9o8k8,Education Brain Science 1:  The Wandering Mind and The Game Mind,bad
383,19,Chris Biffle,2022-03-13T18:02:54Z,5263,https://www.youtube.com/watch?v=rLGrBSs7Vh0,Whole Brain Teaching Classroom Rules:  English and Spanish,bad
384,20,Chris Biffle,2021-10-30T20:43:36Z,5700,https://www.youtube.com/watch?v=KDP8GT1cY-g,Whole Brain Teaching:  Color Writing,bad
385,21,Chris Biffle,2021-06-04T16:24:47Z,7301,https://www.youtube.com/watch?v=Fp6FYnCwUFE,Whole Brain Teaching:  Wonder Words 3,bad
386,22,Chris Biffle,2021-06-02T14:56:25Z,3933,https://www.youtube.com/watch?v=6Llxcs1lhj8,Whole Brain Teaching: Wonder Words 2,bad
387,23,Chris Biffle,2021-05-31T21:12:45Z,7113,https://www.youtube.com/watch?v=XmQLS8rLPy8,Whole Brain Teaching:  Wonder Words 1,bad
388,24,Chris Biffle,2021-03-06T19:47:28Z,1607,https://www.youtube.com/watch?v=qNCT67prDbM,Whole Brain Teaching: AlphaHawk Starries Level 1,bad
389,25,Chris Biffle,2021-03-05T18:31:16Z,2040,https://www.youtube.com/watch?v=XcXOPcSQDdA,Whole Brain Teaching: AlphaHawk Starries Introduction,bad
390,26,Chris Biffle,2021-02-04T05:09:03Z,3149,https://www.youtube.com/watch?v=NeYN8b7b7oM,Amazing Demonstration of Whole Brain Teaching's Rules,bad
391,27,Chris Biffle,2021-01-26T19:37:51Z,1333,https://www.youtube.com/watch?v=bRN8Vn1_Jhw,"AlphaHawk Rising: Chapter 1:  ""The Starry Sky""",bad
392,28,Chris Biffle,2021-01-26T05:17:17Z,1437,https://www.youtube.com/watch?v=MZeM0kypaCI,Whole Brain Teaching:  AlphaHawk Rising: Introduction,bad
393,29,Chris Biffle,2020-05-20T18:31:11Z,725,https://www.youtube.com/watch?v=z9ZyGKyBQ8E,WBT NEWS:  Leila Levels Up!,bad
394,30,Chris Biffle,2020-04-28T15:59:28Z,2302,https://www.youtube.com/watch?v=wEvKVD5L_uY,WBT NEWS ANDRE LESSON PLAN,bad
395,31,Chris Biffle,2020-03-12T19:37:38Z,16622,https://www.youtube.com/watch?v=VQTC1o0RiLI,Whole Brain Teaching:  Intermediate Classroom Rules,bad
396,32,Chris Biffle,2020-03-12T19:07:09Z,22905,https://www.youtube.com/watch?v=-RNI1Lm0YTs,Whole Brain Teaching:  Beginning Classroom Rules,bad
397,33,Chris Biffle,2020-01-18T15:52:56Z,7747,https://www.youtube.com/watch?v=OWlMGCDHb3c,Whole Brain Teaching Direct Instruction,bad
398,34,Chris Biffle,2020-01-18T15:08:20Z,13578,https://www.youtube.com/watch?v=kmyrr1_9hN4,Whole Brain Teaching Brain Engager: Mirror Words,bad
399,35,Chris Biffle,2020-01-18T14:55:05Z,21479,https://www.youtube.com/watch?v=bPkCPuvEL1Y,Whole Brain Teaching Attention Getter: Class Yes,bad
400,36,Chris Biffle,2019-07-01T16:38:48Z,10146,https://www.youtube.com/watch?v=e5O26hRU1b0,Whole Brain Teaching Super Improver,bad
401,37,Chris Biffle,2018-06-24T20:06:13Z,6129,https://www.youtube.com/watch?v=BsqLRhoPa7Q,Whole Brain Teaching:  UPDATE!  Amazing Kindergarten Writing!,bad
402,38,Chris Biffle,2018-05-30T20:55:52Z,38370,https://www.youtube.com/watch?v=X8tSsGENRy0,Whole Brain Teaching: Fourth Grade Fractions!,bad
403,39,Chris Biffle,2017-12-11T20:16:11Z,8284,https://www.youtube.com/watch?v=AAUSGFd2OkE,Whole Brain Teaching Kindergarten Student Professor Inspires the World!,bad
404,40,Chris Biffle,2017-11-28T16:11:24Z,15883,https://www.youtube.com/watch?v=F7VooQGel8M,Whole Brain Teaching: Rule 5 Upgrade!,bad
405,41,Chris Biffle,2017-10-25T18:30:46Z,2635,https://www.youtube.com/watch?v=n31i0JJFWkM,Whole Brain Teaching:  Assemblies!,bad
406,42,Chris Biffle,2017-10-18T17:09:16Z,19626,https://www.youtube.com/watch?v=WJitUHLpGqc,Whole Brain Teaching:  Second Graders Learn Brain Structure,bad
407,43,Chris Biffle,2017-10-11T00:00:58Z,59349,https://www.youtube.com/watch?v=kxVCMF_soD4,Beginner's Guide to Whole Brain Teaching,bad
408,44,Chris Biffle,2017-09-09T16:47:10Z,12620,https://www.youtube.com/watch?v=2munA-bHFqc,Whole Brain Teaching Classroom Tour!,bad
409,45,Chris Biffle,2017-07-17T14:38:27Z,3614,https://www.youtube.com/watch?v=65o25nSXMa8,Whole Brain Teaching:  Turn WBT Kids into WBT Instructors!,bad
410,46,Chris Biffle,2017-07-10T00:09:59Z,3828,https://www.youtube.com/watch?v=Rh5eVU5WNbs,Whole Brain Teaching: More Wonders from The Two Year Old Wonder Kid!,bad
411,47,Chris Biffle,2017-06-25T18:04:24Z,3000,https://www.youtube.com/watch?v=1f2QBu-euiI,Whole Brain Teaching:  The Youngest Wibbeteer!,bad
412,48,Chris Biffle,2017-06-06T10:52:49Z,2143,https://www.youtube.com/watch?v=04IfQnBToZU,Whole Brain Teaching:  Kindergarten Wonder-Kid Writer,bad
413,49,Chris Biffle,2017-05-22T16:30:05Z,5460,https://www.youtube.com/watch?v=RYXyXoh8CGg,Whole Brain Teaching First Grade: World Record Golden Quad!,bad
414,50,Michael Wesch,2023-10-09T11:00:13Z,292,https://www.youtube.com/watch?v=Iiu7Y4rJxL4,"100,000+ Celebrating the Mother Goddess: Cao Đài Hôị Yến Diêu Trì",bad
415,51,Michael Wesch,2023-05-16T12:36:25Z,561,https://www.youtube.com/watch?v=4RD7CP7UUvk,Vietnam Study Abroad to study Cao Đài and Buddhism,bad
416,52,Michael Wesch,2023-01-12T18:57:44Z,8086,https://www.youtube.com/watch?v=u3dNV2b7Ll4,"Everybody ""worships"" - David Foster Wallace",bad
417,53,Michael Wesch,2023-01-06T23:47:34Z,7766,https://www.youtube.com/watch?v=gDWJiu4BYWQ,The String Revolution,bad
418,54,Michael Wesch,2022-07-14T17:21:14Z,5053,https://www.youtube.com/watch?v=uN2oLJ-UpsE,Christianity in Papua New Guinea,bad
419,55,Michael Wesch,2022-04-13T20:54:53Z,50420,https://www.youtube.com/watch?v=phY1cvEtbhg,Ifa Divination Animated & Explained,bad
420,56,Michael Wesch,2022-01-18T18:19:28Z,10360,https://www.youtube.com/watch?v=tSgUo-AbVxg,The Anthropology of Religion,bad
421,57,Michael Wesch,2022-01-04T18:38:27Z,2349,https://www.youtube.com/watch?v=h2X0wU_0AmA,World Religions Course Trailer,bad
422,58,Michael Wesch,2021-07-14T21:26:04Z,8925,https://www.youtube.com/watch?v=QYtdOjrgo3g,The most important things I learned from 20 years of anthropological fieldwork,bad
423,59,Michael Wesch,2020-08-06T17:48:09Z,14899,https://www.youtube.com/watch?v=2WllaxUZnBs,Cultural Anthropology Course Trailer,bad
424,60,Michael Wesch,2020-05-29T13:47:02Z,7965,https://www.youtube.com/watch?v=VRU5HHKXeb0,Teaching Without Walls Trailer,bad
425,61,Michael Wesch,2020-05-26T12:28:25Z,3876,https://www.youtube.com/watch?v=pQj3DKzmSyc,Teaching Online by Going Offline: The Adventure Lecture,bad
426,62,Michael Wesch,2020-05-15T12:58:34Z,5837,https://www.youtube.com/watch?v=gJdEQfvgww8,The Mixtape: Creating Podcasts for Online Teaching,bad
427,63,Michael Wesch,2020-05-08T14:12:45Z,18418,https://www.youtube.com/watch?v=9nQn8D0yUnc,What Teachers can learn from YouTubers about Engaging Students Online,bad
428,64,Michael Wesch,2020-04-30T13:13:00Z,33486,https://www.youtube.com/watch?v=s0lQJvBC_1I,Make Super Simple Videos for Teaching Online,bad
429,65,Michael Wesch,2019-08-23T16:32:33Z,106713,https://www.youtube.com/watch?v=D7vooDcxUaA,10 Online Teaching Tips beyond Zoom: Teaching Without Walls Episode 1,bad
430,66,Michael Wesch,2019-04-19T16:36:14Z,20154,https://www.youtube.com/watch?v=ckXzsT9djlI,"The Hero's Journey: Star Wars, The Matrix, Hunger Games, and Rango",bad
431,67,Michael Wesch,2017-07-17T19:44:17Z,3265,https://www.youtube.com/watch?v=RM95xd7Yzik,The Hero,bad
432,68,Michael Wesch,2017-07-07T14:21:31Z,8599,https://www.youtube.com/watch?v=ev_wk5IDsT8,How to Stop Hating (Country Music),bad
433,69,Michael Wesch,2017-06-29T17:19:30Z,111110,https://www.youtube.com/watch?v=98-oHmcYwFg,Building the Troost Wall: Structural Racism in Kansas City,bad
434,70,Michael Wesch,2017-06-28T18:00:05Z,39298,https://www.youtube.com/watch?v=rukdvq8v8So,The Matrix & The Social Construction of Reality,bad
435,71,Michael Wesch,2017-06-22T11:27:29Z,13387,https://www.youtube.com/watch?v=BKc9hSavleA,We Shape Our Tools and then Our Tools Shape Us,bad
436,72,Michael Wesch,2017-06-14T18:05:28Z,9118,https://www.youtube.com/watch?v=gbkYqfy-ccU,"Sing, Sweat and Run.  A 26.2 mile lecture on human evolution.",bad
437,73,Michael Wesch,2017-06-09T19:00:08Z,32088,https://www.youtube.com/watch?v=wWLZywu6enY,The Art of Seeing: Understanding Witchcraft in New Guinea,bad
438,74,Michael Wesch,2017-06-02T18:29:45Z,17718,https://www.youtube.com/watch?v=b39Mf-ZeyNw,The Art of Being Human - Welcome Video,bad
439,75,Michael Wesch,2017-04-24T15:07:38Z,833,https://www.youtube.com/watch?v=oxP0hdOs6Q4,Free Anthropology Class Starts June 5th,bad
440,76,Michael Wesch,2017-04-21T20:20:03Z,2173,https://www.youtube.com/watch?v=rrYFBp3I1io,41 Mile Lecture Fail,bad
441,77,Michael Wesch,2015-09-03T18:55:53Z,12711,https://www.youtube.com/watch?v=NQxgju6HD3g,Anthropology Syllabus,bad
442,78,Michael Wesch,2015-08-26T18:27:57Z,30512,https://www.youtube.com/watch?v=mZedcQoY0iw,The Sleeper,bad
443,79,Michael Wesch,2015-08-25T21:09:22Z,25462,https://www.youtube.com/watch?v=hbRFAq9XEV0,What Baby George Taught me aabout Learning,bad
444,80,Michael Wesch,2015-05-29T23:24:59Z,7818,https://www.youtube.com/watch?v=BFuluIy-5QY,"""Falling Up"" Interactive Empathy Game-Story Trailer",bad
445,81,Michael Wesch,2014-06-20T19:40:11Z,40594,https://www.youtube.com/watch?v=IlvcTs181eU,To Live in this World,bad
446,82,Michael Wesch,2013-06-14T22:34:38Z,9148,https://www.youtube.com/watch?v=m8pz9ESHuvY,Smile Because it Happened,bad
447,83,Michael Wesch,2011-06-19T02:56:51Z,46276,https://www.youtube.com/watch?v=jrXpitAlva0,"""a few ideas ..."" (Visions of Students Today)",bad
448,84,Michael Wesch,2011-01-26T18:40:55Z,51898,https://www.youtube.com/watch?v=-_XNG3Mndww,"""The Visions of Students Today"" 2011 Remix One (trailer)",bad
449,85,Michael Wesch,2011-01-24T21:27:41Z,77956,https://www.youtube.com/watch?v=5Xb5spS8pmE,Rethinking Education,bad
450,86,Michael Wesch,2011-01-18T22:02:20Z,14577,https://www.youtube.com/watch?v=KUMWEmeFlyU,The Visions of Students Today - Call for Submissions,bad
451,87,Michael Wesch,2010-02-08T12:52:20Z,134566,https://www.youtube.com/watch?v=_npqbMKzHl8,Students Helping Students,bad
452,88,Michael Wesch,2009-07-17T00:13:43Z,110306,https://www.youtube.com/watch?v=09gR6VPVrpw,The Machine is (Changing) Us: YouTube and the Politics of Authenticity,bad
453,89,Michael Wesch,2008-12-23T13:15:27Z,44903,https://www.youtube.com/watch?v=hBmDgMFAZTI,U.S. Professor of the Year Award,bad
454,90,Michael Wesch,2008-07-27T01:32:39Z,2116660,https://www.youtube.com/watch?v=TPAO-lZ4_hU,An anthropological introduction to YouTube,bad
455,91,Michael Wesch,2008-07-10T16:43:54Z,168104,https://www.youtube.com/watch?v=J4yApagnr0s,A Portal to Media Literacy,bad
456,92,Michael Wesch,2008-04-28T17:14:30Z,115543,https://www.youtube.com/watch?v=JgbfMY-6giY,Twitter and the World Simulation,bad
457,93,Michael Wesch,2007-10-12T17:01:56Z,793734,https://www.youtube.com/watch?v=-4CV05HyAbM,Information R/evolution,bad
458,94,Michael Wesch,2007-10-12T16:48:52Z,5452030,https://www.youtube.com/watch?v=dGCJ46vyR9o,A Vision of Students Today,bad
459,95,Michael Wesch,2007-03-10T04:43:03Z,178510,https://www.youtube.com/watch?v=tYcS_VpoWJk,Introducing our YouTube Ethnography Project,bad
460,96,Michael Wesch,2007-03-08T14:30:10Z,1834941,https://www.youtube.com/watch?v=NLlGopyXT_g,The Machine is Us/ing Us (Final Version),bad
461,97,Michael Wesch,2007-01-31T19:19:17Z,12029068,https://www.youtube.com/watch?v=6gmP4nk0EOE,Web 2.0 ... The Machine is Us/ing Us,bad
462,98,Michael Wesch,2007-01-10T22:18:21Z,52862,https://www.youtube.com/watch?v=SXnWmu6xdpc,WorldSim Preview,bad
463,99,Chris Biffle,2023-09-27T17:42:29Z,536,https://www.youtube.com/watch?v=EFWSvouvQbQ,Whole Brain Teaching: Consonant Vowel Consonant (CVC) CLICKABLE,bad
464,100,Chris Biffle,2023-09-13T18:09:02Z,526,https://www.youtube.com/watch?v=TiDyNtFzgDs,The Brain on Whole Brain Teaching,bad
465,101,Chris Biffle,2023-05-31T14:21:40Z,1046,https://www.youtube.com/watch?v=5TvWc7_CY1Q,Whole Brain Teaching:  Philippines Student Powered Classroom!,bad
466,102,Chris Biffle,2023-05-18T21:25:24Z,1646,https://www.youtube.com/watch?v=4YdHB1JmFhA,How many times a day do you need to settle kids down?,bad
467,103,Chris Biffle,2023-05-12T16:23:18Z,555,https://www.youtube.com/watch?v=zGfThVSGQVE,"Whole Brain Teaching:  Navajo kids, Celebration Circle, Triple Whammy topic sentence!",bad
468,104,Chris Biffle,2023-05-10T20:41:14Z,420,https://www.youtube.com/watch?v=iqVWrcDuPWs,Whole Brain Teaching:  Navajo Celebration Circle,bad
469,105,Chris Biffle,2023-05-07T17:45:20Z,586,https://www.youtube.com/watch?v=2Eon2n3HGr4,Whole Brain Teaching: Wyoming Celebration Circle,bad
470,106,Chris Biffle,2023-04-05T18:04:23Z,1139,https://www.youtube.com/watch?v=FlMqvhQ1aMo,"Whole Brain Teaching:  Second Grade, Self-Managing Class!",bad
471,107,Chris Biffle,2023-02-19T03:06:35Z,1840,https://www.youtube.com/watch?v=DUszeU12Azo,Whole Brain Teaching:  Self Managing Math Class,bad
472,108,Chris Biffle,2023-02-12T18:55:41Z,944,https://www.youtube.com/watch?v=Mag5zT-TneA,Start WBT with 1st Graders,bad
473,109,Chris Biffle,2022-11-01T23:57:10Z,1484,https://www.youtube.com/watch?v=127EqKUjkqw,"WBT Reset #3: The Scoreboard trick that produces, believe it or not, instant engagement!",bad
474,110,Chris Biffle,2022-10-24T23:39:33Z,1460,https://www.youtube.com/watch?v=2PAgYY_07dE,Whole Brain Teaching Reset #2:  WBT Mastery in 30 Seconds!,bad
475,111,Chris Biffle,2022-10-20T16:22:10Z,1055,https://www.youtube.com/watch?v=P7WyE4eQTQY,Whole Brain Teaching Reset #1:  Social Emotional Learning ... AlphaHawks to the Rescue!,bad
476,112,Chris Biffle,2022-10-20T13:57:03Z,2913,https://www.youtube.com/watch?v=Kf308pa-M4A,Whole Brain Teaching:  Rule Racer 2nd Grade: 21 seconds!,bad
477,113,Chris Biffle,2022-05-26T20:28:35Z,3133,https://www.youtube.com/watch?v=6JzjJCYhxkQ,Whole Brain Teaching:  Self-Managing Classroom: Multi-Step Lesson,bad
478,114,Chris Biffle,2022-05-21T18:36:35Z,6403,https://www.youtube.com/watch?v=ybP9IDqtyfk,Whole Brain Teaching:  Self Managing Classroom: 2nd Grade,bad
479,115,Chris Biffle,2022-05-06T14:51:11Z,3084,https://www.youtube.com/watch?v=xiIT0SWPlRk,New World Whole Brain Teaching:  Self-Managing Class: 4th Grade Math,bad
480,116,Chris Biffle,2022-03-22T13:49:54Z,2569,https://www.youtube.com/watch?v=iG5E5UEVTgs,Whole Brain Teaching:  Random Order Rules Rehearsal,bad
481,117,Chris Biffle,2022-03-17T19:42:39Z,1839,https://www.youtube.com/watch?v=wQd-w-9o8k8,Education Brain Science 1:  The Wandering Mind and The Game Mind,bad
482,118,Chris Biffle,2022-03-13T18:02:54Z,5263,https://www.youtube.com/watch?v=rLGrBSs7Vh0,Whole Brain Teaching Classroom Rules:  English and Spanish,bad
483,119,Chris Biffle,2021-10-30T20:43:36Z,5700,https://www.youtube.com/watch?v=KDP8GT1cY-g,Whole Brain Teaching:  Color Writing,bad
484,120,Chris Biffle,2021-06-04T16:24:47Z,7301,https://www.youtube.com/watch?v=Fp6FYnCwUFE,Whole Brain Teaching:  Wonder Words 3,bad
485,121,Chris Biffle,2021-06-02T14:56:25Z,3933,https://www.youtube.com/watch?v=6Llxcs1lhj8,Whole Brain Teaching: Wonder Words 2,bad
486,122,Chris Biffle,2021-05-31T21:12:45Z,7113,https://www.youtube.com/watch?v=XmQLS8rLPy8,Whole Brain Teaching:  Wonder Words 1,bad
487,123,Chris Biffle,2021-03-06T19:47:28Z,1607,https://www.youtube.com/watch?v=qNCT67prDbM,Whole Brain Teaching: AlphaHawk Starries Level 1,bad
488,124,Chris Biffle,2021-03-05T18:31:16Z,2040,https://www.youtube.com/watch?v=XcXOPcSQDdA,Whole Brain Teaching: AlphaHawk Starries Introduction,bad
489,125,Chris Biffle,2021-02-04T05:09:03Z,3149,https://www.youtube.com/watch?v=NeYN8b7b7oM,Amazing Demonstration of Whole Brain Teaching's Rules,bad
490,126,Chris Biffle,2021-01-26T19:37:51Z,1333,https://www.youtube.com/watch?v=bRN8Vn1_Jhw,"AlphaHawk Rising: Chapter 1:  ""The Starry Sky""",bad
491,127,Chris Biffle,2021-01-26T05:17:17Z,1437,https://www.youtube.com/watch?v=MZeM0kypaCI,Whole Brain Teaching:  AlphaHawk Rising: Introduction,bad
492,128,Chris Biffle,2020-05-20T18:31:11Z,725,https://www.youtube.com/watch?v=z9ZyGKyBQ8E,WBT NEWS:  Leila Levels Up!,bad
493,129,Chris Biffle,2020-04-28T15:59:28Z,2302,https://www.youtube.com/watch?v=wEvKVD5L_uY,WBT NEWS ANDRE LESSON PLAN,bad
494,130,Chris Biffle,2020-03-12T19:37:38Z,16623,https://www.youtube.com/watch?v=VQTC1o0RiLI,Whole Brain Teaching:  Intermediate Classroom Rules,bad
495,131,Chris Biffle,2020-03-12T19:07:09Z,22905,https://www.youtube.com/watch?v=-RNI1Lm0YTs,Whole Brain Teaching:  Beginning Classroom Rules,bad
496,132,Chris Biffle,2020-01-18T15:52:56Z,7747,https://www.youtube.com/watch?v=OWlMGCDHb3c,Whole Brain Teaching Direct Instruction,bad
497,133,Chris Biffle,2020-01-18T15:08:20Z,13578,https://www.youtube.com/watch?v=kmyrr1_9hN4,Whole Brain Teaching Brain Engager: Mirror Words,bad
498,134,Chris Biffle,2020-01-18T14:55:05Z,21479,https://www.youtube.com/watch?v=bPkCPuvEL1Y,Whole Brain Teaching Attention Getter: Class Yes,bad
499,135,Chris Biffle,2019-07-01T16:38:48Z,10146,https://www.youtube.com/watch?v=e5O26hRU1b0,Whole Brain Teaching Super Improver,bad
500,136,Chris Biffle,2018-06-24T20:06:13Z,6129,https://www.youtube.com/watch?v=BsqLRhoPa7Q,Whole Brain Teaching:  UPDATE!  Amazing Kindergarten Writing!,bad
501,137,Chris Biffle,2018-05-30T20:55:52Z,38370,https://www.youtube.com/watch?v=X8tSsGENRy0,Whole Brain Teaching: Fourth Grade Fractions!,bad
502,138,Chris Biffle,2017-12-11T20:16:11Z,8284,https://www.youtube.com/watch?v=AAUSGFd2OkE,Whole Brain Teaching Kindergarten Student Professor Inspires the World!,bad
503,139,Chris Biffle,2017-11-28T16:11:24Z,15883,https://www.youtube.com/watch?v=F7VooQGel8M,Whole Brain Teaching: Rule 5 Upgrade!,bad
504,140,Chris Biffle,2017-10-25T18:30:46Z,2635,https://www.youtube.com/watch?v=n31i0JJFWkM,Whole Brain Teaching:  Assemblies!,bad
505,141,Chris Biffle,2017-10-18T17:09:16Z,19626,https://www.youtube.com/watch?v=WJitUHLpGqc,Whole Brain Teaching:  Second Graders Learn Brain Structure,bad
506,142,Chris Biffle,2017-10-11T00:00:58Z,59349,https://www.youtube.com/watch?v=kxVCMF_soD4,Beginner's Guide to Whole Brain Teaching,bad
507,143,Chris Biffle,2017-09-09T16:47:10Z,12620,https://www.youtube.com/watch?v=2munA-bHFqc,Whole Brain Teaching Classroom Tour!,bad
508,144,Chris Biffle,2017-07-17T14:38:27Z,3614,https://www.youtube.com/watch?v=65o25nSXMa8,Whole Brain Teaching:  Turn WBT Kids into WBT Instructors!,bad
509,145,Chris Biffle,2017-07-10T00:09:59Z,3828,https://www.youtube.com/watch?v=Rh5eVU5WNbs,Whole Brain Teaching: More Wonders from The Two Year Old Wonder Kid!,bad
510,146,Chris Biffle,2017-06-25T18:04:24Z,3000,https://www.youtube.com/watch?v=1f2QBu-euiI,Whole Brain Teaching:  The Youngest Wibbeteer!,bad
511,147,Chris Biffle,2017-06-06T10:52:49Z,2143,https://www.youtube.com/watch?v=04IfQnBToZU,Whole Brain Teaching:  Kindergarten Wonder-Kid Writer,bad
512,148,Chris Biffle,2017-05-22T16:30:05Z,5460,https://www.youtube.com/watch?v=RYXyXoh8CGg,Whole Brain Teaching First Grade: World Record Golden Quad!,bad
